date_of_stay,traveller_username,review_title,review_text,travel_type,traveller_country_origin,traveller_total_contributions,traveller_total_helpful_contributions,rating1,rating2
Date of stay: July 2017,Rebecca B,"Location, location, location","My partner and I just returned home after spending 2 weeks at the Hotel G and it was an awesome home away from home. The staff were always helpful and accomodating, from check in, booking taxis, providing extra blankets to the brilliant housekeeping staff who no matter what time we went out if we put the sign on the door, we came back to fresh linens and clean towels.  We stayed in a Good King Room, so had a king size bed. Only downside was due to Size of the room the person sleeping near the window had to climb over the other if they neeeded the bathroom during the night. For a long stay there was a lack of cupboards to unpack proper but storage cove for the bags under the bed was great and they provide hangers and a rack to hang things if needed.  The location is perfect for",,"Darwin, Australia",103 ,44 ,4.0,
Date of stay: July 2017,Nautigal65,"Very pleased with affordability, design, food offerings, location","Hotel G exceeded expectation with streamlined check in, polite staff and espcially sweet house keeping, clean rooms, great amernities inside the room, design concept in the room with care to conserve, food options downstairs and central location. A diamond!",,Taipa,20 ,19 ,5.0,
Date of stay: July 2017,Glen N,Awesome experience with hotel G,From the minute we enter until the moment we checked out. The best! Very helpfull.. very nice room! And the smell is so nice! Down side only the bathroom. The water keep splashing out makes it wet on the toilet area. Other than that.. A+++,,"Jakarta, Indonesia",4 ,2 ,5.0,
Date of stay: July 2017,aupatnaree,Nice and Clean hotel,"Nice and clean hotel. Eventhough the room is small and no wardrobe, the furniture is placed and decorated properly. Not recommend for the man who is over 185 cm tall, your feet may exceed the bed and against the wall. Very nice restaurant and wine bar. The location is 300 meters far from Rochor Station. It's so convenient.",,,1 ,,4.0,
Date of stay: July 2017,Argonkid,Will come and stay again,"Special appearance of the hotel and facilities, quite and clean environment, 10 mins walking to MRT station, fair prices for the service. Providing drinking water helps travelers a lot since the weather in  Singapore is hot and humid.",,"Taipei, Taiwan",3 ,,5.0,
Date of stay: July 2017,Tyara P,Super small but great location,"The room is super tiny, but clean and well decored. Hotel is strategically located and the restaurant serves until late. Didn't granted when requested for late check out so I don't know if they could.",,Jakarta,2 ,,3.0,
Date of stay: July 2017,37kaz,Great spot for a Singapore stopover,"I stayed at Hotel G for one night on a stopover in Singapore between Europe and Australia.  I really like the decor and amenities of the hotel, but I did note that the room I had (single room but with a double bed) was extremely small.  Twas totally fine for me, travelling alone and just staying one night, but I think it would be very cramped for a couple or a larger person!  The room is cleverly designed for compact storage (eg there is a space under the bed for your suitcase, and the safe is also in a drawer under the bed) but I imagine this could feel cramped for a longer stay.   I do really like the fact that Hotel G provides you with an internet-enabled smart phone that you can take around with you during your stay (eg for maps, tourist offers etc) and they also had a",,"Melbourne, Australia",2 ,3 ,4.0,
Date of stay: July 2017,wijaya L,quick reviews.,"Room is too small, difficulty in walking around. At Mid night, I ned to to to Toilet, I must crawl over my partner's body in order to get on Floor, as a result, my partner was awaken. I have left no more space to walk after putting my 2 luggages. Definitely, No worth value of Money. Also, I was suprised during checked in. The staff asked for deposit SIND 100. I visit Singapore and stay in Hotel twice every quarter, They (Hotel) never and never asked for Deposit. I guess it is not a very good approach. Positively, I got what I requested, Thank you.",,,2 ,,2.0,
Date of stay: July 2017,Aster C,Pleasant stay,"I had 3 nights stay at Hotel G . Overall experience was great, hotel staff are very friendly and helpful. The room is very clean and cozy. Good location; Just a few minutes walk to Shopping Centre and metro station. I would definitely recommend this hotel to a friend.",,"Australian Capital Territory, Australia",1 ,,5.0,
Date of stay: July 2017,lydia_polglaze,Great hotel,Very good hotel rooms are small but very sufficient ... no mini bar/ fridge in room to store drinks  Very close to mrt and china town short walk to many shopping and sight seeing  Hotel very easy to get to and find Great friendly staff,,,1 ,,4.0,
Date of stay: July 2017,justagirl809,It's a good decoration hotel,"It's a good experience to enjoy this hotel. I like our hotel room. It's recommended for young people who like to take photos bcs the room has a good decoration. However, the check-in procedure takes a lil bit long for me and I can say this hotel also a lil bit expensive and when I slept there the room beside or in front of me are really loud, I can hear their voice clearly so it makes me feel annoyed. But still, this hotel is good enough. Thanks for the good services.",,,1 ,,4.0,
Date of stay: July 2017,BIndrawan,Nice Hotel,"Services, breakfast buffet are very good except room size (G Good Queen Room), not suited for family trip with a lot of luggage. Just a few minutes walking to Bugis Street and Bugis MRT. There are 2 restaurant next to hotel which provide Halal Food. ",,"Bogor, Indonesia",1 ,,4.0,
Date of stay: July 2017,Mattyman65,Small but funky,"Heart of little India, location is good. Chic type hotel, well fitted out & comfortable.  Booked the Great King room & while it's small, it's well appointed, nice amenities including rain shower.  Staff are nice, German staff woman at breakfast intro seemed totally disinterested though. Breakfast selection is fine, only realised there were two levels to restaurant half way through meal. Recommended 👍🏽",,"Greater Adelaide, Australia",71 ,20 ,,4.0
Date of stay: July 2017,M N,Very nice hotel,This is a very nice hotel. We stayed there for a few days with the family. It is very near to a lot of fine places. The rooms are small but but very clear. Excellent shower and bed! Breakfast is a bit expensiver when you compare it to nearbye local places. ,,"Utrecht, The Netherlands",2 ,,4.0,
Date of stay: July 2017,Shihkai H,Excellent experience,"well location and easy to connect to different MRT and even just walk distance to hot spot, clean room and well facilities as well. staff is also friendly and provide really nice service. absolutely recommend to stay in Singapore if visited.",,Taipei,3 ,3 ,5.0,
Date of stay: July 2017,shojii771,no chair no work,"There's no chair, so you don't expect to work or eat something in the room. Otherwise, you should do those on the bed. This is a little bit awkward for me.  You don't expect to take shower twice a day? I had to clean up the floor after taking shower because I hate using the toilet on the wet floor. And then, taking shower and cleaning up the floor again. Is there any smart way to use both toilet and shower?",,,1 ,,4.0,
Date of stay: July 2017,478raisan,The Recommended Hotel in Bugis,"The hotel is located in intersection, so it makes it easy for me to get to the bus stop. 10 minutes walk from MRT Bugis. The bar on the first floor is makes this hotel looks luxurious. The staff are very friendly and very helpful. The room decorated is so cool. I love that. But, the electric socket for hair dryer was so bad, it difficult for me to dry my hair.  I will stay again in this hotel when I visit Singapore.",,,1 ,,5.0,
